date,storage,inflow_af,outflow_af,unaccounted_af
10/3/2022,110482,129,2,289
10/4/2022,110901,182,3,291
10/5/2022,111321,234,3,241
10/6/2022,111689,278,3,137
10/7/2022,112428,641,3,464
10/8/2022,114075,1127,3,1009
10/9/2022,115631,1388,3,433
10/10/2022,117911,720,2,894
10/11/2022,119837,631,2,1208
10/12/2022,121563,585,2,1097
10/13/2022,122968,494,1,822
10/14/2022,124157,593,1,697
10/15/2022,125354,579,1,605
10/16/2022,126733,579,2,801
10/17/2022,127891,585,3,580
10/18/2022,128881,724,2,408
10/19/2022,129994,887,1,391
10/20/2022,131114,762,1,234
10/21/2022,132122,639,1,247
10/22/2022,133196,500,1,436
10/23/2022,134095,421,1,400
10/24/2022,135180,405,1,666
10/25/2022,135725,375,1,141
10/26/2022,136454,363,1,355
10/27/2022,137247,339,1,431
10/28/2022,137798,321,1,212
10/29/2022,138411,286,1,292
10/30/2022,139089,298,1,393
10/31/2022,139644,351,1,258
11/1/2022,140325,411,1,331
11/2/2022,140946,623,1,211
11/3/2022,141568,744,1,
11/4/2022,142692,843,1,381
11/5/2022,143633,879,1,99
11/6/2022,144704,867,1,193
11/7/2022,145716,859,1,146
11/8/2022,146796,833,1,222
11/9/2022,147626,815,1,-2
11/10/2022,148650,833,1,210
11/11/2022,149679,859,1,197
11/12/2022,150583,893,1,46
11/13/2022,151554,912,1,80
11/14/2022,152725,942,1,260
11/15/2022,153837,912,2,171
11/16/2022,154887,924,2,139
11/17/2022,155875,962,2,65
11/18/2022,156934,1035,2,99
11/19/2022,158130,1630,2,162
11/20/2022,159934,1859,1,175
11/21/2022,161885,1745,2,94
11/22/2022,163715,1761,2,86
11/23/2022,165489,1736,1,14
11/24/2022,167549,1702,1,326
11/25/2022,169278,1672,1,28
11/26/2022,170808,1654,1,-141
11/27/2022,172628,1646,1,167
11/28/2022,174387,1634,1,114
11/29/2022,176229,1646,1,208
11/30/2022,178011,1678,1,137
12/1/2022,179803,1678,1,115
12/2/2022,181749,1678,1,269
12/3/2022,183634,1652,1,208
12/4/2022,185749,1696,1,463
12/5/2022,187804,1745,1,360
12/6/2022,189871,1757,1,322
12/7/2022,191876,1714,1,248
12/8/2022,193893,1704,1,304
12/9/2022,195773,1747,1,177
12/10/2022,197816,1757,1,296
12/11/2022,199874,1757,1,301
12/12/2022,201637,1769,1,6
12/13/2022,203875,1777,1,469
12/14/2022,205817,1775,1,165
12/15/2022,207927,1638,1,335
12/16/2022,209815,1390,1,250
12/17/2022,211317,1256,1,112
12/18/2022,212747,1152,1,175
12/19/2022,214022,1027,1,123
12/20/2022,215142,873,1,93
12/21/2022,216186,778,1,172
12/22/2022,217152,742,1,189
12/23/2022,218121,714,,228
12/24/2022,218849,678,,14
12/25/2022,219741,587,,214
12/26/2022,220554,553,,226
12/27/2022,221288,720,,181
12/28/2022,222186,778,,178
12/29/2022,223087,825,,124
12/30/2022,224236,891,,324
12/31/2022,225307,1158,,181
1/1/2023,226547,1335,,82
1/2/2023,228124,1515,1,243
1/3/2023,229707,1521,,68
1/4/2023,231214,1456,,-14
1/5/2023,232980,1260,,310
1/6/2023,234670,980,,431
1/7/2023,236027,899,,378
1/8/2023,237219,849,,294
1/9/2023,238329,823,,261
1/10/2023,239357,841,,205
1/11/2023,240473,895,,275
1/12/2023,241334,843,,-33
1/13/2023,242284,811,,107
1/14/2023,243235,849,,140
1/15/2023,244189,996,,105
1/16/2023,245146,1022,,-38
1/17/2023,246192,1033,,25
1/18/2023,247329,1053,,104
1/19/2023,248381,1067,,-1
1/20/2023,249435,1091,,-13
1/21/2023,250669,1055,,143
1/22/2023,251730,980,,6
1/23/2023,252971,972,,261
1/24/2023,254306,990,,363
1/25/2023,255376,938,,81
1/26/2023,256270,972,,-44
1/27/2023,257166,901,,-76
1/28/2023,258244,825,,178
1/29/2023,259234,730,,165
1/30/2023,260227,702,,263
1/31/2023,261040,704,,111
2/1/2023,261856,704,,112
2/2/2023,262672,684,,112
2/3/2023,263490,670,,134
2/4/2023,264310,659,,150
2/5/2023,265222,698,,254
2/6/2023,266044,706,,124
2/7/2023,267143,710,,393
2/8/2023,267602,722,,-251
2/9/2023,268612,722,,288
2/10/2023,269164,748,,-170
2/11/2023,269993,726,,81
2/12/2023,271009,752,,290
2/13/2023,272026,756,,265
2/14/2023,272768,835,,-14
2/15/2023,273603,855,,
2/16/2023,274720,881,,262
2/17/2023,275652,899,,51
2/18/2023,276773,914,,223
2/19/2023,277990,916,,303
2/20/2023,279210,815,,304
2/21/2023,280151,829,,126
2/22/2023,280528,807,,-452
2/23/2023,281849,776,,514
2/24/2023,283079,740,,455
2/25/2023,284122,770,,303
2/26/2023,284977,813,,86
2/27/2023,286024,982,,234
2/28/2023,287169,789,,163
3/1/2023,288125,748,,167
3/2/2023,289179,821,,307
3/3/2023,290042,865,,42
3/4/2023,291197,823,,291
3/5/2023,292450,851,,430
3/6/2023,293512,873,,211
3/7/2023,294674,889,,290
3/8/2023,295741,787,,179
3/9/2023,296811,809,,283
3/10/2023,297785,795,,165
3/11/2023,298860,619,,280
3/12/2023,299741,581,,263
3/13/2023,300525,980,,203
3/14/2023,301508,930,,4
3/15/2023,302591,910,1,153
3/16/2023,303676,902,1,175
3/17/2023,304864,982,,286
3/18/2023,305955,1071,,110
3/19/2023,307048,1224,,22
3/20/2023,308643,1634,,372
3/21/2023,310744,1696,1,467
3/22/2023,312754,1599,1,315
3/23/2023,314974,1337,1,622
3/24/2023,316900,1081,,590
3/25/2023,318528,1224,,547
3/26/2023,320367,1379,,616
3/27/2023,322728,1343,,983
3/28/2023,324687,994,,617
3/29/2023,326448,928,,768
3/30/2023,328007,928,1,631
3/31/2023,329885,805,,950
4/1/2023,331141,768,,451
4/2/2023,332296,895,,388
4/3/2023,333348,821,,158
4/4/2023,333980,688,1,-189
4/5/2023,334930,674,,262
4/6/2023,335776,726,,172
4/7/2023,336730,920,,229
4/8/2023,337791,1277,,141
4/9/2023,339387,1168,,319
4/10/2023,340773,1162,,218
4/11/2023,342163,1480,,228
4/12/2023,343555,1896,,-87
4/13/2023,345059,2261,,-392
4/14/2023,346674,2995,,-646
4/15/2023,348725,3987,,-944
4/16/2023,351761,4027,,-950
4/17/2023,356013,4046,,226
4/18/2023,360625,4324,,566
4/19/2023,365492,4681,1,543
4/20/2023,370509,4939,5,336
4/21/2023,374887,4998,13,-555
4/22/2023,379409,5177,13,-464
4/23/2023,384188,5474,13,-385
4/24/2023,389227,5514,13,-423
4/25/2023,394299,5554,13,-429
4/26/2023,399521,5177,54,-319
4/27/2023,404426,5256,35,-218
4/28/2023,408546,5236,31,-1101
4/29/2023,415569,5316,35,1818
4/30/2023,419780,5316,38,-1070
5/1/2023,425001,5336,446,-57
5/2/2023,429534,5355,664,-356
5/3/2023,434101,5336,682,-124
5/4/2023,438452,5296,684,-302
5/5/2023,443085,5395,680,21
5/6/2023,447625,5673,688,-175
5/7/2023,452708,5951,698,98
5/8/2023,458086,6228,698,126
5/9/2023,463505,6387,704,-111
5/10/2023,468053,6347,728,-1135
5/11/2023,472237,6347,3174,-1435
5/12/2023,474075,6427,4364,-1336
5/13/2023,476445,6526,4384,307
5/14/2023,478823,6506,4403,236
5/15/2023,481606,6625,4364,680
5/16/2023,484131,6625,4344,264
5/17/2023,486931,6546,4344,519
5/18/2023,489606,6308,4403,473
5/19/2023,492423,6089,4423,913
5/20/2023,494980,6803,4423,891
5/21/2023,497274,6764,4423,-86
5/22/2023,499844,6466,4423,229
5/23/2023,502151,6288,4403,264
5/24/2023,504327,6625,4403,292
5/25/2023,506235,6764,4384,-314
5/26/2023,508011,6565,4384,-604
5/27/2023,509789,6764,4364,-404
5/28/2023,511845,7101,4384,-344
5/29/2023,514181,7279,4384,-381
5/30/2023,516661,7339,4384,-416
5/31/2023,519146,7359,4403,-470
6/1/2023,521499,7498,4403,-602
6/2/2023,523996,7498,4463,-597
6/3/2023,526779,7478,4503,-252
6/4/2023,529289,7537,4503,-465
6/5/2023,531806,7438,4562,-518
6/6/2023,534189,7418,4542,-493
6/7/2023,536717,7418,4562,-348
6/8/2023,539251,7299,4542,-322
6/9/2023,541509,7240,4562,-499
6/10/2023,543346,6982,4562,-841
6/11/2023,545328,6942,4562,-438
6/12/2023,547030,6942,4582,-678
6/13/2023,548734,6863,4582,-656
6/14/2023,550299,6883,4701,-716
6/15/2023,551438,6744,4760,-1043
6/16/2023,552721,6724,4760,-701
6/20/2023,558297,6347,4780,3612
6/21/2023,559731,6248,4780,-133
6/22/2023,560880,6248,4780,-319
6/23/2023,562173,6208,4760,-175
6/24/2023,563324,6109,4780,-297
6/25/2023,564332,5990,4780,-321
6/26/2023,565340,6228,4800,-202
6/27/2023,566206,6288,4800,-562
6/28/2023,567361,6327,4800,-333
6/29/2023,568516,6070,4820,-372
6/30/2023,569528,5732,4800,-238
7/1/2023,570252,5058,4780,-208
7/2/2023,570686,4205,4760,156
7/3/2023,570252,3312,4681,121
7/4/2023,568805,3114,4741,-78
7/5/2023,566783,3154,4721,-396
7/6/2023,564332,2856,4721,-884
7/7/2023,561598,2598,4721,-870
7/8/2023,558440,2003,4721,-1036
7/9/2023,555434,1652,4721,-289
7/10/2023,551866,1281,4760,-500
7/11/2023,548166,1144,4800,-221
7/12/2023,544054,986,4641,-456
7/13/2023,540097,744,4622,-301
7/14/2023,536014,520,4641,-205
7/15/2023,532086,325,4641,194
7/16/2023,527754,186,4641,-16
7/17/2023,523580,117,4622,282
7/18/2023,519284,67,4641,209
7/19/2023,514732,35,4641,22
7/20/2023,510200,16,4741,74
7/21/2023,505417,2,4800,-58
7/22/2023,500522,,4760,-97
7/23/2023,495519,,4760,-243
7/24/2023,490946,,4681,187
7/25/2023,486263,,4661,-2
7/26/2023,481473,,4661,-129
7/27/2023,476841,,4661,29
7/28/2023,471975,,4661,-205
7/29/2023,467272,,4661,-42
7/30/2023,462340,,4681,-271
7/31/2023,457700,,4423,41
8/1/2023,453345,,4245,68
8/2/2023,449019,,3947,-81
8/3/2023,445099,,3828,27
8/4/2023,441579,,3808,308
8/5/2023,437953,,3808,182
8/6/2023,434225,,3808,80
8/7/2023,430518,,3788,101
8/8/2023,426467,,3808,-263
8/9/2023,422566,,3828,-93
8/10/2023,418694,,3808,-44
8/11/2023,414850,,3808,-36
8/12/2023,411154,,3788,112
8/13/2023,407601,,3788,235
8/14/2023,404543,,2797,730
8/15/2023,402670,,2341,924
8/16/2023,400802,,2023,473
8/17/2023,399171,,1904,392
8/18/2023,397544,,1922,277
8/19/2023,395688,,1972,66
8/20/2023,393721,,2003,5
8/21/2023,391759,,2003,41
8/22/2023,390147,,1182,391
8/23/2023,389342,,783,377
8/24/2023,388653,,785,94
8/25/2023,388193,,785,325
8/26/2023,387620,,791,212
8/27/2023,386932,,793,103
8/28/2023,386360,,785,221
8/29/2023,385787,,783,212
8/30/2023,385102,,791,98
8/31/2023,384416,,797,105
9/1/2023,383617,,785,-2
9/2/2023,382933,,789,101
9/3/2023,382136,,789,-8
9/4/2023,381226,,793,-121
9/5/2023,380430,,795,-3
9/6/2023,379636,,795,1
9/7/2023,378955,,799,114
9/8/2023,378162,,781,6
9/9/2023,377483,,791,102
9/10/2023,376579,,807,-113
9/11/2023,375789,,825,17
9/12/2023,374887,,851,-77
9/13/2023,375451,,2241,1415
9/14/2023,373312,,2876,102
9/15/2023,370620,,2876,184
9/16/2023,367940,,2817,196
9/17/2023,365825,,2797,702
9/18/2023,363386,69,2757,358
9/19/2023,360845,32,2698,147
9/20/2023,358425,5,1853,246
9/21/2023,356779,,1519,201
9/22/2023,355575,,1545,315
9/23/2023,354047,,1545,17
9/24/2023,352630,,1553,128
9/25/2023,351217,,1291,140
9/26/2023,350132,,1170,206
9/27/2023,349049,,1154,87
9/28/2023,347968,,1146,73
9/29/2023,346889,,1142,67
9/30/2023,345704,,1139,-43
10/1/2023,344521,,1133,-44
10/2/2023,343555,,835,167
10/3/2023,342805,,702,85
10/4/2023,342056,,696,-47
10/5/2023,341307,,712,-53
10/6/2023,340346,,1012,-249
10/7/2023,339174,,1158,-160
10/8/2023,338004,,1162,-12
10/9/2023,336942,,1172,100
10/10/2023,335882,,623,112
10/11/2023,335353,,116,94
10/12/2023,335247,,,10
10/13/2023,335247,,1,
10/14/2023,335141,,6,-105
10/15/2023,335141,,5,6
10/16/2023,335141,,4,5
10/17/2023,335036,,4,-101
10/18/2023,335141,,3,109
10/19/2023,335141,,3,3
10/20/2023,335036,,3,-102
10/21/2023,335036,,3,3
10/22/2023,335036,,3,3
10/23/2023,334930,,3,-103
10/24/2023,334930,,3,3
10/25/2023,334930,,3,3
10/26/2023,334825,,2,-102
10/27/2023,334825,,2,2
10/28/2023,334825,,2,2
10/29/2023,334930,,2,107
10/30/2023,334508,,3,-420
10/31/2023,334191,,2,-314
11/1/2023,334085,,2,-104
11/2/2023,334085,,2,2
11/3/2023,333980,,3,-103
11/4/2023,333980,,2,3
11/5/2023,334085,44,3,107
11/6/2023,334191,532,2,64
11/7/2023,334297,744,2,-423
11/8/2023,334613,841,2,-426
11/9/2023,335247,912,2,-205
11/10/2023,335776,1075,3,-381
11/11/2023,336306,1162,3,-542
11/12/2023,337154,1271,2,-312
11/13/2023,338110,1355,2,-313
11/14/2023,339387,1382,2,-76
11/15/2023,340773,1452,3,6
11/16/2023,342270,1535,2,48
11/17/2023,343877,1664,2,74
11/18/2023,345489,1716,2,-50
11/19/2023,347105,1914,2,-97
11/20/2023,348725,2380,3,-292
11/21/2023,350566,2142,2,-537
11/22/2023,352739,2222,2,33
11/23/2023,355248,2301,2,290
11/24/2023,357656,2341,2,109
11/25/2023,360294,2321,3,300
11/26/2023,362833,2360,2,221
11/27/2023,365381,2360,2,190
11/28/2023,367828,2321,3,89
11/29/2023,370397,2341,3,251
11/30/2023,372975,2479,2,240
12/1/2023,375676,2539,2,224
12/2/2023,378389,2678,2,177
12/3/2023,381226,2737,3,162
12/4/2023,384302,2737,3,341
12/5/2023,387276,2678,2,240
12/6/2023,390147,2717,2,196
12/7/2023,393143,2817,2,281
12/8/2023,396267,2936,2,310
12/9/2023,399637,2995,2,437
12/10/2023,402553,3074,2,-77
12/11/2023,406070,3094,1,444
12/12/2023,409611,3134,1,448
12/13/2023,413058,3094,1,315
12/14/2023,416528,3134,1,377
12/15/2023,419901,3233,1,240
12/16/2023,423539,3412,1,406
12/17/2023,427324,3332,1,374
12/18/2023,431011,3332,1,356
12/19/2023,434844,3312,1,502
12/20/2023,438577,3312,1,422
12/21/2023,442582,3312,1,694
12/22/2023,446487,3293,1,594
12/23/2023,451179,3035,3,1400
12/24/2023,454623,1878,2,413
12/25/2023,456930,1460,1,430
12/26/2023,458728,1178,1,339
12/27/2023,460403,946,1,498
12/28/2023,461952,899,1,604
12/29/2023,463117,893,1,268
12/30/2023,464542,932,1,534
12/31/2023,465841,885,1,368
1/1/2024,467142,829,1,417
1/2/2024,468314,803,1,344
1/3/2024,469489,791,1,373
1/4/2024,470535,781,1,256
1/5/2024,471582,770,1,266
1/6/2024,472631,748,1,280
1/7/2024,473418,750,1,40
1/8/2024,474338,754,1,171
1/9/2024,475128,746,1,37
1/10/2024,476050,730,1,177
1/11/2024,476973,732,1,194
1/12/2024,477765,758,1,61
1/13/2024,478823,750,1,301
1/14/2024,479750,714,1,178
1/15/2024,480677,690,1,214
1/16/2024,481606,655,1,240
1/17/2024,482402,647,1,142
1/18/2024,483333,647,1,285
1/19/2024,484264,645,1,285
1/20/2024,485063,716,1,155
1/21/2024,485863,770,1,85
1/22/2024,486931,815,1,299
1/23/2024,488000,833,1,255
1/24/2024,489204,849,1,372
1/25/2024,490276,843,1,224
1/26/2024,491348,855,1,230
1/27/2024,492154,879,1,-48
1/28/2024,493230,891,1,198
1/29/2024,494037,895,1,-83
1/30/2024,494845,918,1,-86
1/31/2024,495924,930,1,161
2/1/2024,497003,1002,1,149
2/2/2024,497814,984,1,-190
2/3/2024,498896,1004,1,99
2/4/2024,499844,1000,1,-55
2/5/2024,500929,968,1,86
2/6/2024,501879,906,1,-17
2/7/2024,502694,906,1,-91
2/8/2024,503782,891,2,182
2/9/2024,504735,879,6,64
2/10/2024,505690,889,7,83
2/11/2024,507054,922,7,482
2/12/2024,508011,901,115,42
2/13/2024,508831,908,208,34
2/14/2024,509652,902,13,121
2/15/2024,510337,897,1010,-204
2/16/2024,509789,764,1876,-435
2/17/2024,508968,712,1847,292
2/18/2024,507874,762,1827,41
2/19/2024,507054,793,1825,245
2/20/2024,506235,817,1829,212
2/21/2024,505281,823,1855,58
2/22/2024,504463,809,1839,213
2/23/2024,503646,823,1827,212
2/24/2024,502830,803,1817,188
2/25/2024,502015,793,1823,199
2/26/2024,501065,829,1833,79
2/27/2024,500115,748,1835,54
2/28/2024,499167,649,1868,139
2/29/2024,498355,627,1908,408
3/1/2024,497274,597,1918,200
3/2/2024,496328,583,1920,375
3/3/2024,495249,637,1910,258
3/4/2024,494171,720,1914,195
3/5/2024,493230,746,1898,253
3/6/2024,492289,724,1872,211
3/7/2024,491080,722,2321,-61
3/8/2024,489606,760,2698,125
3/9/2024,488133,680,2678,465
3/10/2024,486530,714,2618,394
3/11/2024,484930,712,2638,304
3/12/2024,483333,720,2638,329
3/13/2024,481606,571,3550,191
3/14/2024,478294,538,4205,-333
3/15/2024,474996,589,4225,369
3/16/2024,471320,496,4225,-40
3/17/2024,467923,688,4205,332
3/18/2024,464542,950,4086,136
3/19/2024,461436,958,3987,30
3/20/2024,458600,831,3987,193
3/21/2024,455775,756,3451,331
3/22/2024,453729,764,3035,650
3/23/2024,451561,714,3055,103
3/24/2024,449019,649,3035,-201
3/25/2024,446992,631,3035,359
3/26/2024,444847,621,3035,259
3/27/2024,442582,625,3055,149
3/28/2024,440326,549,3035,174
3/29/2024,438202,516,3035,361
3/30/2024,435713,508,3055,30
3/31/2024,433110,565,3035,-56
4/1/2024,431258,611,3055,617
4/2/2024,429411,785,2559,597
4/3/2024,428428,895,2142,790
4/4/2024,427692,914,2103,512
4/5/2024,426590,889,2122,86
4/6/2024,425489,746,2122,133
4/7/2024,424513,754,2122,401
4/8/2024,423539,772,2103,395
4/9/2024,422810,885,1761,602
4/10/2024,421960,847,1503,27
4/11/2024,421717,730,1502,414
4/12/2024,421111,607,1498,166
4/13/2024,420506,460,1492,286
4/14/2024,419780,349,1488,305
4/15/2024,418815,296,1484,174
4/16/2024,417851,206,1498,224
4/17/2024,417009,276,1509,449
4/18/2024,416048,528,1511,273
4/19/2024,415089,728,1515,25
4/20/2024,414492,1087,1525,190
4/21/2024,414133,1369,1529,79
4/22/2024,413774,1809,1557,-198
4/23/2024,413894,2301,1577,-132
4/24/2024,414731,2817,1650,113
4/25/2024,415929,3828,1876,32
4/26/2024,416889,3848,2122,-992
4/27/2024,418212,3372,2122,-403
4/28/2024,419901,3610,2122,439
4/29/2024,422081,3888,2083,692
4/30/2024,424513,3967,2083,627
5/1/2024,426712,3907,2103,315
5/2/2024,428919,3669,2103,402
5/3/2024,430764,3590,2122,278
5/4/2024,432616,3233,2142,384
5/5/2024,433853,3055,2162,146
5/6/2024,435341,3352,2182,595
5/7/2024,437081,3372,2202,570
5/8/2024,438951,3253,2241,700
5/9/2024,440326,3312,2182,363
5/10/2024,441955,3392,2182,498
5/11/2024,443462,3332,2162,297
5/12/2024,445099,3134,2162,467
5/13/2024,446487,2737,2162,416
5/14/2024,447372,2717,2142,310
5/15/2024,448258,2856,2162,311
5/16/2024,449019,2955,2122,67
5/17/2024,450289,2955,2083,437
5/18/2024,451688,2916,2063,526
5/19/2024,452835,2876,2063,294
5/20/2024,453856,2896,2043,208
5/21/2024,454751,2777,2043,42
5/22/2024,455647,2658,2023,162
5/23/2024,456288,2618,2043,6
5/24/2024,456930,2638,2043,67
5/25/2024,457443,2916,2023,-82
5/26/2024,458343,2757,2023,7
5/27/2024,459115,2083,2043,38
5/28/2024,459630,1613,2023,475
5/29/2024,459887,1531,2023,668
5/30/2024,459630,1468,3312,235
5/31/2024,457571,1327,4205,-214
6/1/2024,454623,1254,4165,-70
6/2/2024,451561,1107,4165,-150
6/3/2024,448385,942,4225,-117
6/4/2024,445225,904,4225,123
6/5/2024,442206,780,4265,301
6/6/2024,438951,758,4284,230
6/7/2024,435589,998,4265,165
6/8/2024,431998,750,4265,-324
6/9/2024,428428,641,4284,-55
6/10/2024,424879,621,4344,95
6/11/2024,421111,621,4384,-45
6/12/2024,417490,908,4443,142
6/13/2024,414133,851,4423,178
6/14/2024,410797,730,4503,236
6/15/2024,406776,553,4503,-248
6/16/2024,402904,615,4503,77
6/17/2024,398939,506,4562,-77
6/18/2024,394877,351,4661,-6
6/19/2024,390607,248,4681,40
6/20/2024,386245,286,4622,71
6/21/2024,382136,208,4562,227
6/22/2024,378276,104,4562,494
6/23/2024,374212,71,4582,395
6/24/2024,370173,53,4582,472
6/25/2024,366048,60,4582,404
6/26/2024,361949,148,4562,423
6/27/2024,357766,87,4562,231
6/28/2024,353829,60,4542,538
6/29/2024,349916,32,4522,569
6/30/2024,345597,21,4503,172
7/1/2024,341521,105,4582,405
7/2/2024,337579,1472,4602,535
7/3/2024,334402,1412,4503,-47
7/4/2024,332086,1599,4384,774
7/5/2024,329990,944,4364,689
7/6/2024,326863,793,4364,293
7/7/2024,323861,490,4364,568
7/8/2024,320674,313,4403,687
7/9/2024,316595,155,4443,11
7/10/2024,312854,77,4403,548
7/11/2024,308942,27,4344,415
7/12/2024,305062,5,4344,436
7/13/2024,301115,2,4344,392
7/14/2024,297006,,4324,233
7/15/2024,293029,,4324,347
7/16/2024,288987,,4344,282
7/17/2024,284977,,4384,334
7/18/2024,280528,,4344,-65
7/19/2024,276492,,4245,308
7/20/2024,272583,,4245,336
7/21/2024,268612,14,4384,274
7/22/2024,266593,774,4245,2351
7/23/2024,263581,280,4284,459
7/24/2024,260046,136,4284,470
7/25/2024,256449,208,4106,551
7/26/2024,253060,149,3967,509
7/27/2024,249611,76,3967,369
7/28/2024,246280,45,3947,560
7/29/2024,242976,40,3987,598
7/30/2024,239528,214,4066,499
7/31/2024,236112,44,3888,436
8/1/2024,232980,4,3808,711
8/2/2024,229707,,3828,532
8/3/2024,226216,,3828,337
8/4/2024,222677,,3828,289
8/5/2024,219173,,3888,324
8/6/2024,215624,,3947,339
8/7/2024,211952,,4007,275
8/8/2024,208791,,3907,846
8/9/2024,205039,,3848,155
8/10/2024,201406,,3868,215
8/11/2024,197816,,3868,278
8/12/2024,194418,,3848,470
8/13/2024,190835,,3907,265
8/14/2024,187215,,3967,287
8/15/2024,183925,,3055,677
8/16/2024,181676,,2321,806
8/17/2024,179443,,2341,88
8/18/2024,177368,,2360,266
8/19/2024,175307,,2380,299
8/20/2024,173260,,2400,333
8/21/2024,171157,,1984,297
8/22/2024,169556,,1662,383
8/23/2024,167963,,1668,69
8/24/2024,166517,,1678,222
8/25/2024,165010,,1678,171
8/26/2024,163647,,1702,315
8/27/2024,162020,,1779,75
8/28/2024,160740,,1819,499
8/29/2024,160001,97,1837,1080
8/30/2024,158529,76,1807,268
8/31/2024,156934,17,1799,136
9/1/2024,155479,1,1781,327
9/2/2024,154033,,1767,335
9/3/2024,152530,,2023,264
9/4/2024,150777,,2202,270
9/5/2024,149164,,1942,589
9/6/2024,148137,,1743,915
9/7/2024,146733,,1753,339
9/8/2024,145210,,1759,230
9/9/2024,143696,,1759,245
9/10/2024,142254,,1757,317
9/11/2024,140821,,1765,324
9/12/2024,139335,,1787,279
9/13/2024,137675,,1801,127
9/14/2024,136150,,1803,276
9/15/2024,134577,,1809,230
9/16/2024,132957,,1942,189
9/17/2024,131173,,2043,158
9/18/2024,129349,,2063,219
9/19/2024,127543,,2063,257
9/20/2024,125698,,2063,218
9/21/2024,123759,,2063,124
9/22/2024,121899,,2063,203
9/23/2024,120003,,2341,167
9/24/2024,117584,,2539,-78
9/25/2024,115254,,2499,209
